Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time
"DL","07/07/2021","0342","N712TW","DCA","07:35"
"DL","07/07/2021","0367","N581NW","ATL","12:00"
"DL","07/07/2021","0369","N588NW","ATL","07:25"
"DL","07/07/2021","0373","N590NW","ATL","00:45"
"DL","07/07/2021","0381","N3752","BNA","18:33"
"DL","07/07/2021","0382","N826DN","SEA","11:35"
"DL","07/07/2021","0383","N395DN","SEA","07:00"
"DL","07/07/2021","0386","N3765","BNA","11:04"
"DL","07/07/2021","0392","N190DN","JFK","09:00"
"DL","07/07/2021","0394","N837DN","SEA","17:12"
"DL","07/07/2021","0436","N340DN","DTW","22:00"
"DL","07/07/2021","0443","N587NW","HNL","15:55"
"DL","07/07/2021","0480","N596NW","HNL","08:08"
